state,staterr,varname,year,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
10,DE,Termination,2013,Asian/PI,18,0,0,0,0
10,DE,Foster Care,2014,Asian/PI,18,0.001913875598086201,0.0019138764777472343,0.00566507349447078,0
10,DE,Investigation,2014,Asian/PI,18,0.12895854329008866,0.015038190674578478,0.15843339701226247,0.09948368956791484
10,DE,Confirmed Maltreatment,2014,Asian/PI,18,0.018958796973640266,0.006330123074994745,0.031365838200629964,0.006551755746650565
10,DE,Termination,2014,Asian/PI,18,0.001913875598086201,0.0019138764777472343,0.00566507349447078,0
10,DE,Foster Care,2015,Asian/PI,18,0.003963005403473385,0.002801806931265172,0.009454546988753122,0
10,DE,Investigation,2015,Asian/PI,18,0.1602600320807253,0.0158590249758334,0.19134372103335878,0.12917634312809184
10,DE,Confirmed Maltreatment,2015,Asian/PI,18,0.03566634649026745,0.00829535696532642,0.05192524614230724,0.01940744683822767
10,DE,Termination,2015,Asian/PI,18,0,0,0,0
10,DE,Foster Care,2016,Asian/PI,18,0,0,0,0
10,DE,Investigation,2016,Asian/PI,18,0.15533075895531245,0.015441315030222648,0.18559573641454885,0.12506578149607606
10,DE,Confirmed Maltreatment,2016,Asian/PI,18,0.02639010004419584,0.007257220361199744,0.04061425195214734,0.012165948136244343
10,DE,Termination,2016,Asian/PI,18,0.0015735641227380137,0.0015735646113131893,0.004657750760911865,0
10,DE,Foster Care,2017,Asian/PI,18,0.002111932418162654,0.0021119336006234636,0.006251322275384643,0
10,DE,Investigation,2017,Asian/PI,18,0.15243467701880514,0.015061410985718674,0.18195504255081374,0.12291431148679655
10,DE,Confirmed Maltreatment,2017,Asian/PI,18,0.03868900304313516,0.00832690392920808,0.055009734744383,0.022368271341887326
10,DE,Termination,2017,Asian/PI,18,0,0,0,0
10,DE,Foster Care,2018,Asian/PI,18,0.0019512195121951237,0.0019512204444296372,0.005775611583277213,0
10,DE,Investigation,2018,Asian/PI,18,0.07230598372487958,0.011223830781289926,0.09430469205620784,0.05030727539355132
10,DE,Confirmed Maltreatment,2018,Asian/PI,18,0.008087567950497115,0.00402358948780835,0.015973803346601482,2.0133255439274897e-4
10,DE,Termination,2018,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2008,Asian/PI,18,0,0,0,0
11,DC,Investigation,2008,Asian/PI,18,0.03314614497636399,0.019928630270204375,0.07220626030596457,0
11,DC,Confirmed Maltreatment,2008,Asian/PI,18,0.006951099481046691,0.01081254287976981,0.028143683525395518,0
11,DC,Termination,2008,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2009,Asian/PI,18,0.007168458781361964,0.0071685054946571845,0.021218729550890048,0
11,DC,Investigation,2009,Asian/PI,18,0.034955262706506784,0.02499520267122633,0.08394585994211039,0
11,DC,Confirmed Maltreatment,2009,Asian/PI,18,0.005410001134276324,0.008410622839419617,0.02189482189953877,0
11,DC,Termination,2009,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2010,Asian/PI,18,0.005221932114882533,0.005221950101666474,0.015456954314148822,0
11,DC,Investigation,2010,Asian/PI,18,0.02767981518045763,0.02177400864286161,0.07035687212046637,0
11,DC,Confirmed Maltreatment,2010,Asian/PI,18,0.0017449181507465383,0.0047802930695691635,0.0111142925671021,0
11,DC,Termination,2010,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2011,Asian/PI,18,0.0073800738007380184,0.007380124796096653,0.02184511840108746,0
11,DC,Investigation,2011,Asian/PI,18,0.034367426336914905,0.022743034118194956,0.07894377320857701,0
11,DC,Confirmed Maltreatment,2011,Asian/PI,18,0.0067732082675150684,0.01087695690989759,0.028092043810914343,0
11,DC,Termination,2011,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2012,Asian/PI,18,0,0,0,0
11,DC,Investigation,2012,Asian/PI,18,0.04431840089507809,0.02429870761478388,0.09194386782005448,0
11,DC,Confirmed Maltreatment,2012,Asian/PI,18,0.006280628478907424,0.008415027386997223,0.02277408215742198,0
11,DC,Termination,2012,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2013,Asian/PI,18,0,0,0,0
11,DC,Investigation,2013,Asian/PI,18,0.03239935700246761,0.020314799351105837,0.07221636373063506,0
11,DC,Confirmed Maltreatment,2013,Asian/PI,18,0.008585209522965528,0.011773578660964451,0.03166142369845586,0
11,DC,Termination,2013,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2014,Asian/PI,18,0.03559418166877304,0.01807624893004548,0.07102362957166218,1.647337658838982e-4
11,DC,Investigation,2014,Asian/PI,18,0.019246553080861387,0.014654805448055558,0.04796997175905028,0
11,DC,Confirmed Maltreatment,2014,Asian/PI,18,0.00274884115236948,0.005067644908630823,0.012681425173285892,0
11,DC,Termination,2014,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2015,Asian/PI,18,0.005705665397182869,0.004065411272814598,0.01367387149189948,0
11,DC,Investigation,2015,Asian/PI,18,0.020709399099935688,0.014105942128742926,0.04835704567227182,0
11,DC,Confirmed Maltreatment,2015,Asian/PI,18,0.0018248408866805843,0.0050647937340819685,0.011751836605481243,0
11,DC,Termination,2015,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2016,Asian/PI,18,0.022868711527125662,0.011843580108060324,0.0460821285389239,0
11,DC,Investigation,2016,Asian/PI,18,0.03909220014093022,0.02167600487954064,0.08157716970482987,0
11,DC,Confirmed Maltreatment,2016,Asian/PI,18,0.0025251631539666974,0.005544210580107936,0.013391815890978251,0
11,DC,Termination,2016,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2017,Asian/PI,18,0.01587877175198038,0.010041002316372196,0.03555913629206989,0
11,DC,Investigation,2017,Asian/PI,18,0.06362031824825172,0.02312216307577317,0.10893975787676713,0.01830087861973631
11,DC,Confirmed Maltreatment,2017,Asian/PI,18,0.007126201026163209,0.008659660085521237,0.024099134793784834,0
11,DC,Termination,2017,Asian/PI,18,0,0,0,0
11,DC,Foster Care,2018,Asian/PI,18,0.008842613144643074,0.006505363470622382,0.02159312554706294,0
11,DC,Investigation,2018,Asian/PI,18,0.04575629578415062,0.020079312984624554,0.08511174923401474,0.006400842334286498
11,DC,Confirmed Maltreatment,2018,Asian/PI,18,5.353319057815886e-4,0.0021329491464830972,0.0047159122328884594,0
11,DC,Termination,2018,Asian/PI,18,0,0,0,0
12,FL,Foster Care,2008,Asian/PI,18,0.010125104748779437,0.0012320134724257833,0.012539851154733973,0.007710358342824902
12,FL,Investigation,2008,Asian/PI,18,0.2430541788920558,0.005018066405332177,0.2528895890465069,0.23321876873760472
12,FL,Confirmed Maltreatment,2008,Asian/PI,18,0.04192965644751087,0.002498823352883208,0.046827350219161956,0.037031962675859786
12,FL,Termination,2008,Asian/PI,18,0.004037289958426102,7.760769258055845e-4,0.005558400733005047,0.002516179183847156
12,FL,Foster Care,2009,Asian/PI,18,0.007800717032268811,0.001068530984569356,0.00989503776202475,0.005706396302512873
12,FL,Investigation,2009,Asian/PI,18,0.19733495658693329,0.004713335266461751,0.20657309370919832,0.18809681946466825
12,FL,Confirmed Maltreatment,2009,Asian/PI,18,0.04243774017339062,0.002437727178447701,0.047215685443148116,0.03765979490363313
12,FL,Termination,2009,Asian/PI,18,0.00223191927624862,5.743113919978217e-4,0.0033575696045643503,0.0011062689479328896
12,FL,Foster Care,2010,Asian/PI,18,0.009590559478287575,0.0011841870900671661,0.01191156617481922,0.007269552781755929
12,FL,Investigation,2010,Asian/PI,18,0.2141592584010118,0.004744474979108509,0.22345842936006446,0.20486008744195913
12,FL,Confirmed Maltreatment,2010,Asian/PI,18,0.046138309773688074,0.002519796153776073,0.05107711023508918,0.04119950931228697
12,FL,Termination,2010,Asian/PI,18,0.003370749712344398,7.025378087152839e-4,0.004747723817426355,0.0019937756072624414
12,FL,Foster Care,2011,Asian/PI,18,0.013519240792957313,0.0013778258852622574,0.016219779528071337,0.010818702057843289
12,FL,Investigation,2011,Asian/PI,18,0.2036000455943604,0.00464335469051728,0.21270102078777428,0.19449907040094652
12,FL,Confirmed Maltreatment,2011,Asian/PI,18,0.040719706080660806,0.0023479052981181634,0.045321600464972404,0.03611781169634921
12,FL,Termination,2011,Asian/PI,18,0.006270597778036846,9.437037549769779e-4,0.008120257137791723,0.004420938418281969
12,FL,Foster Care,2012,Asian/PI,18,0.009483577375093352,0.001152221039484845,0.011741930612483648,0.007225224137703056
12,FL,Investigation,2012,Asian/PI,18,0.18615617063650758,0.004500555974580352,0.19497726034668506,0.1773350809263301
12,FL,Confirmed Maltreatment,2012,Asian/PI,18,0.044645829569921094,0.0024641250361763906,0.04947551464082682,0.03981614449901537
12,FL,Termination,2012,Asian/PI,18,0.001930337894554962,5.352014805294412e-4,0.0029793327963926666,8.813429927172574e-4
12,FL,Foster Care,2013,Asian/PI,18,0.008048228950491287,0.001054817892117471,0.010115672019041531,0.005980785881941044
12,FL,Investigation,2013,Asian/PI,18,0.17798569922775426,0.004472389737939691,0.18675158311411605,0.16921981534139247
12,FL,Confirmed Maltreatment,2013,Asian/PI,18,0.03317749633034736,0.0022468867524153635,0.037581394365081476,0.02877359829561325
12,FL,Termination,2013,Asian/PI,18,0.005753519928684447,8.991713320048022e-4,0.00751589573941386,0.003991144117955035
12,FL,Foster Care,2014,Asian/PI,18,0.012289164800503197,0.0013003749971308165,0.014837899794879598,0.009740429806126796
12,FL,Investigation,2014,Asian/PI,18,0.19750097461176747,0.004552612790907543,0.20642409568194625,0.18857785354158868
12,FL,Confirmed Maltreatment,2014,Asian/PI,18,0.037258749755758894,0.002228635192041862,0.041626874732160944,0.03289062477935684
12,FL,Termination,2014,Asian/PI,18,0.0059148385833324435,9.129716094021718e-4,0.007704262937760701,0.004125414228904186
12,FL,Foster Care,2015,Asian/PI,18,0.010377983147523528,0.00118794829043233,0.012706361796770895,0.008049604498276162
12,FL,Investigation,2015,Asian/PI,18,0.17980981178014988,0.004543231093997293,0.18871454472438456,0.1709050788359152
12,FL,Confirmed Maltreatment,2015,Asian/PI,18,0.031041598970068626,0.002116561426163223,0.035190059365348546,0.02689313857478871
12,FL,Termination,2015,Asian/PI,18,0.00620841923751396,9.263870263424667e-4,0.008024137809145194,0.004392700665882725
12,FL,Foster Care,2016,Asian/PI,18,0.012984814931963129,0.0013147934551581144,0.015561810104073034,0.010407819759853224
12,FL,Investigation,2016,Asian/PI,18,0.1875690965513084,0.004541091318302887,0.19646963553518207,0.17866855756743474
12,FL,Confirmed Maltreatment,2016,Asian/PI,18,0.035152423505542416,0.002165752976447159,0.03939729933937885,0.030907547671705983
12,FL,Termination,2016,Asian/PI,18,0.0035247981536439543,7.063099886211251e-4,0.004909165731341359,0.002140430575946549
12,FL,Foster Care,2017,Asian/PI,18,0.008392931319125455,0.0010589797380330503,0.010468531605670232,0.006317331032580676
12,FL,Investigation,2017,Asian/PI,18,0.2591993008748191,0.0047332238244002,0.2684764195706435,0.24992218217899473
12,FL,Confirmed Maltreatment,2017,Asian/PI,18,0.0406874540698513,0.0022533391538806773,0.04510399881145743,0.03627090932824518
12,FL,Termination,2017,Asian/PI,18,0.001893504507601354,5.064512463778412e-4,0.0028861489505019227,9.008600647007854e-4
12,FL,Foster Care,2018,Asian/PI,18,0.01072309573669164,0.001150289417327011,0.012977662994652582,0.008468528478730699
12,FL,Investigation,2018,Asian/PI,18,0.1818856277479517,0.004328056759183507,0.19036861899595137,0.17340263649995202
12,FL,Confirmed Maltreatment,2018,Asian/PI,18,0.031011237136409284,0.00197213699885202,0.03487662565415924,0.027145848618659325
12,FL,Termination,2018,Asian/PI,18,8.906104632240702e-4,3.3687156236565543e-4,0.0015508787254607547,2.3034220098738561e-4
13,GA,Foster Care,2008,Asian/PI,18,0.008869162710368986,0.0014012112045269545,0.011615536671241817,0.006122788749496155
13,GA,Investigation,2008,Asian/PI,18,0.07660721635480558,0.003892443344311965,0.08423640530965704,0.06897802739995412
13,GA,Confirmed Maltreatment,2008,Asian/PI,18,0.0238361829955146,0.002272702085900594,0.028290679083879763,0.019381686907149434
13,GA,Termination,2008,Asian/PI,18,0.0012576860996666994,5.150152973295674e-4,0.0022671160824326514,2.482561169007474e-4
13,GA,Foster Care,2009,Asian/PI,18,0.005730490576935976,0.0010863944555300905,0.007859823709774953,0.0036011574440969986
13,GA,Investigation,2009,Asian/PI,18,0.05446715871526972,0.0032155730474039907,0.06076968188818154,0.0481646355423579
13,GA,Confirmed Maltreatment,2009,Asian/PI,18,0.020178433530012557,0.001999505364932338,0.02409746404527994,0.016259403014745176
13,GA,Termination,2009,Asian/PI,18,9.52654083978377e-4,4.2641304930517366e-4,0.0017884236606165174,1.168845073402367e-4
13,GA,Foster Care,2010,Asian/PI,18,0.006167982341306444,0.0010910332312193726,0.008306407474496414,0.004029557208116473
13,GA,Investigation,2010,Asian/PI,18,0.05813455165121491,0.003266522426752496,0.0645369356076498,0.051732167694780014
13,GA,Confirmed Maltreatment,2010,Asian/PI,18,0.020929636146375455,0.0019997203660719574,0.024849088063876493,0.017010184228874417
13,GA,Termination,2010,Asian/PI,18,7.471317876457384e-4,3.734852992725709e-4,0.0014791629742199773,1.5100601071499418e-5
13,GA,Foster Care,2011,Asian/PI,18,0.004745938530975824,9.490116487690808e-4,0.006606001362563223,0.0028858756993884256
13,GA,Investigation,2011,Asian/PI,18,0.06461798859877103,0.0033678795690113184,0.07121903255403322,0.05801694464350885
13,GA,Confirmed Maltreatment,2011,Asian/PI,18,0.019431489619949907,0.0019120698314619188,0.02317914648961527,0.015683832750284545
13,GA,Termination,2011,Asian/PI,18,0.0035730299955211153,8.198890377964355e-4,0.005180012509602129,0.0019660474814401016
13,GA,Foster Care,2012,Asian/PI,18,0.0033517595708009162,7.899863861457481e-4,0.004900132887646583,0.00180338625395525
13,GA,Investigation,2012,Asian/PI,18,0.10953981841141318,0.004215850924623622,0.11780288622367548,0.10127675059915088
13,GA,Confirmed Maltreatment,2012,Asian/PI,18,0.012221606434339075,0.0015158453131613578,0.015192663248135336,0.009250549620542814
13,GA,Termination,2012,Asian/PI,18,9.4284798401989e-4,4.2188834777545626e-4,0.0017697491456597843,1.1594682237999572e-4
13,GA,Foster Care,2013,Asian/PI,18,0.0065925761458334176,0.0010816562479672035,0.008712622391849136,0.004472529899817699
13,GA,Investigation,2013,Asian/PI,18,0.10260409792498913,0.004082225199914019,0.11060525931682061,0.09460293653315766
13,GA,Confirmed Maltreatment,2013,Asian/PI,18,0.014132774010228971,0.0015910818092042115,0.017251294356269226,0.011014253664188716
13,GA,Termination,2013,Asian/PI,18,0.0037500471243436806,8.183747721657931e-4,0.0053540616777886345,0.0021460325708987263
13,GA,Foster Care,2014,Asian/PI,18,0.008165276186941434,0.00120117042435381,0.010519570218674902,0.0058109821552079655
13,GA,Investigation,2014,Asian/PI,18,0.12590835297908098,0.00442426084333181,0.13457990423201133,0.11723680172615064
13,GA,Confirmed Maltreatment,2014,Asian/PI,18,0.016782122394195853,0.0016995433798961638,0.020113227418792335,0.013451017369599371
13,GA,Termination,2014,Asian/PI,18,0.0012676022126307807,4.793948550461184e-4,0.0022072161285211726,3.2798829674038864e-4
13,GA,Foster Care,2015,Asian/PI,18,0.005463519786361615,9.649122980901106e-4,0.007354747890618232,0.003572291682104998
13,GA,Investigation,2015,Asian/PI,18,0.1618523267315735,0.004703398374261331,0.1710709875451257,0.15263366591802127
13,GA,Confirmed Maltreatment,2015,Asian/PI,18,0.023112047516139947,0.0019621381592677557,0.026957838308304748,0.019266256723975146
13,GA,Termination,2015,Asian/PI,18,0.0012199616816865877,4.6175127810912524e-4,0.0021249941867804733,3.149291765927022e-4
13,GA,Foster Care,2016,Asian/PI,18,0.005629732084569294,9.636080606677796e-4,0.007518403883478143,0.0037410602856604463
13,GA,Investigation,2016,Asian/PI,18,0.15131092699128557,0.0044617417987529865,0.16005594091684142,0.14256591306572972
13,GA,Confirmed Maltreatment,2016,Asian/PI,18,0.01184803618626476,0.0013851864689709821,0.014563001665447885,0.009133070707081635
13,GA,Termination,2016,Asian/PI,18,0.0011839196481303604,4.4734260740056814e-4,0.002060711158635474,3.0712813762524686e-4
13,GA,Foster Care,2017,Asian/PI,18,0.006287156457036869,0.001004064042167231,0.008255121979684641,0.004319190934389096
13,GA,Investigation,2017,Asian/PI,18,0.19677129832561352,0.004881938573038872,0.20633989792876972,0.18720269872245732
13,GA,Confirmed Maltreatment,2017,Asian/PI,18,0.011353538970941227,0.0013430908004564627,0.013985996939835894,0.00872108100204656
13,GA,Termination,2017,Asian/PI,18,3.122073056509578e-4,2.207639056532759e-4,7.449045607313785e-4,0
13,GA,Foster Care,2018,Asian/PI,18,0.005309986902806513,9.261173314308277e-4,0.007125176872410936,0.0034947969332020904
13,GA,Investigation,2018,Asian/PI,18,0.14451408608900448,0.004667400605366074,0.153662191275522,0.13536598090248697
13,GA,Confirmed Maltreatment,2018,Asian/PI,18,0.011507453703229129,0.0013769381954218114,0.014206252566255878,0.008808654840202379
13,GA,Termination,2018,Asian/PI,18,0,0,0,0
15,HI,Foster Care,2008,Asian/PI,18,0.05166335753792996,0.0018996504273532876,0.0553866723755424,0.047940042700317514
15,HI,Investigation,2008,Asian/PI,18,0.16847524357700672,0.0031623706085540976,0.17467348996977275,0.16227699718424068
15,HI,Confirmed Maltreatment,2008,Asian/PI,18,0.0825127710373163,0.002346583292224337,0.087112074290076,0.0779134677845566
15,HI,Termination,2008,Asian/PI,18,0.026175056416277973,0.001376041666949756,0.028872098083499494,0.02347801474905645
15,HI,Foster Care,2009,Asian/PI,18,0.050571645428568124,0.0018708310973834777,0.05423847437943974,0.04690481647769651
15,HI,Investigation,2009,Asian/PI,18,0.18420862303455743,0.003289260146157601,0.19065557292102633,0.17776167314808852
15,HI,Confirmed Maltreatment,2009,Asian/PI,18,0.09014355724369326,0.002448734918305489,0.09494307768357202,0.0853440368038145
15,HI,Termination,2009,Asian/PI,18,0.02804043172344925,0.0014185004062398354,0.030820692519679328,0.02526017092721917
15,HI,Foster Care,2010,Asian/PI,18,0.03843302879858711,0.001644552040243747,0.04165635079746485,0.03520970679970936
15,HI,Investigation,2010,Asian/PI,18,0.1715847220516108,0.003192351476537756,0.1778417309456248,0.16532771315759678
15,HI,Confirmed Maltreatment,2010,Asian/PI,18,0.07764959857318357,0.002296075845341048,0.08214990723005203,0.07314928991631511
15,HI,Termination,2010,Asian/PI,18,0.01896757402249316,0.0011608431291905109,0.021242826555706563,0.01669232148927976
